Product_ID,Product_Name,Category,Sub_Category,Brand,Color,Size,Material,Price,Cost,Season,Launch_Date,_internal_id,temp_field,notes,Unnamed: 0
P0794,StyleCo Yellow Tank,Activewear,Tank,StyleCo,Yellow,xl,Cotton,45.44,22.72,Spring/Summer 2024,2024-03-28,794,,pending,793
P0297,UrbanChic White Cocktail Dress,Dresses,Cocktail Dress,UrbanChic,White,Lrg,Cotton,47.69,23.53,Fall/Winter 2023,2023-08-19,297,,ok,296
P0316,TrendWear Black Cocktail Dress,Dresses,Cocktail Dress,trendwear,Black,XL,Wool,96.92,39.35,Fall/Winter 2024,2024-09-17,316,,pending,315
P0760,ClassicMode Red Shorts,Bottoms,Shorts,ClassicMode,Red,XS,Denim,43.08,20.2,Fall/Winter 2024,2024-09-26,760,,pending,759
P0047,UrbanChic Neon Green Blouse,Tops,Blouse,UrbanChic,Neon Green,XXL,Blend,36.77,15.87,Spring/Summer 2024,2024-02-11,47,,check this,46
P0087,UrbanChic Black Pants,Bottoms,Pants,UrbanChic,Black,M,Wool,75.24,31.64,Fall/Winter 2024,17-Aug-2024,87,,pending,86
P0110,StyleCo Gray Skirt,Bottoms,Skirt,StyleCo,Gray,S,Cotton,76.42,28.05,Spring/Summer 2024,2024-04-01,110,,,109
P0361,ModaVibe Black Leggings,Activewear,Leggings,ModaVibe,Black,M,Denim,39.11,18.78,Spring/Summer 2023,2023-02-15,361,,pending,360
P0646,  ModaVibe White Tank,Activewear,  Tank ,modavibe,White,L,Polyester,59.41,24.05,Fall/Winter 2024,2024-09-11,646,,pending,645
P0017,StyleCo White Pants,Bottoms,Pants,StyleCo,White,XXL,Wool,43.32,19.24,Spring/Summer 2023,2023-03-28,17,,ok,16
P0494,UrbanChic Brown Sweater,Tops,Sweater,UrbanChic,Brown,S,Denim,51.62,23.44,Fall/Winter 2023,09/15/2023,494,,ok,493
P0194,UrbanChic Beige T-Shirt,Tops,T-Shirt,UrbanChic,Beige,XXL,Silk,32.43,14.65,Fall/Winter 2024,08-Aug-2024,194,,pending,193
P0777,StyleCo Black Blazer,OUTERWEAR,  Blazer ,StyleCo,Black,Small,Polyester,99.52,45.25,Fall/Winter 2024,2024-09-02,777,,,776
P0629,StyleCo Beige Maxi Dress,Dresses,  Maxi Dress ,StyleCo,Beige,XS,Wool,71.65,28.19,Spring/Summer 2024,2024-03-31,629,,ok,628
P0402,ModaVibe Beige Tank Top,TOPS,Tank Top,ModaVibe,Beige,l,Blend,35.49,13.03,Fall/Winter 2024,2024-09-09,402,,check this,401
P0540,UrbanChic Blue Cardigan,OUTERWEAR,Cardigan,UrbanChic,Blue,L,,83.08,32.84,Fall/Winter 2024,2024-08-17,540,,check this,539
P0439,UrbanChic Red Pants,Bottoms,Pants,UrbanChic,Red,M,Silk,78.01,38.47,Spring/Summer 2023,2023-03-23,439,,pending,438
P0141,TrendWear Brown Hoodie,Activewear,Hoodie,TrendWear,Brown,XS,Denim,59.63,23.24,Spring/Summer 2023,2023-03-03,141,,ok,140
P0199,UrbanChic Beige Scarf,Accessories,Scarf,UrbanChic,Beige,L,Blend,25.59,11.41,Fall/Winter 2024,2024-09-06,199,,check this,198
P0468,TrendWear Black Midi Dress,Dresses,Midi Dress,TrendWear,Black,L,Denim,56.04,26.17,Spring/Summer 2023,2023-04-02,468,,pending,467
P0015,TrendWear Orange Midi Dress,DRESSES,Midi Dress,TrendWear,Orange,Small,Denim,74.69,29.09,Fall/Winter 2023,2023-09-17,15,,pending,14
P0088,UrbanChic Black Scarf,Accessories,Scarf,urbanchic,Black,M,Cotton,18.87,9.31,Fall/Winter 2023,2023-09-11,88,,,87
P0266,ModaVibe Neon Pink Hat,Accessories,Hat,modavibe,Neon Pink,M,Denim,30.32,13.3,Spring/Summer 2023,2023-03-05,266,,check this,265
P0263,	TrendWear Gray Skirt,Bottoms,Skirt,TrendWear,Gray,M,Cotton,78.57,28.15,Fall/Winter 2024,2024-09-02,263,,check this,262
P0223,UrbanChic White Mini Dress,Dresses,Mini Dress,urbanchic,Withe,S,Denim,85.51,39.91,Fall/Winter 2024,2024-08-30,223,,check this,222
P0260,	ModaVibe Green Coat,Outerwear,Coat,ModaVibe,Green,M,Wool,90.01,45.0,Spring/Summer 2023,2023-02-05,260,,check this,259
P0004,ModaVibe Black Cardigan,Outerwear,Cardigan,ModaVibe,Black,XXL,Polyester,132.57,61.49,Spring/Summer 2024,2024-03-23,4,,,3
P0355,ModaVibe Gray Tank,ACTIVEWEAR,Tank,ModaVibe,Gray,M,Silk,49.58,22.54,Spring/Summer 2024,02-Feb-2024,355,,ok,354
P0490,ModaVibe Purple T-Shirt,TOPS,T-Shirt,ModaVibe,Purple,L,Polyester,33.79,14.94,Fall/Winter 2024,2024/08/01,490,,pending,489
P0616,ModaVibe Black Mini Dress,Dresses,Mini Dress,ModaVibe,Black,S,Denim,71.77,29.6,Spring/Summer 2023,2023-03-23,616,,ok,615
P0474,TrendWear Navy Scarf,Accessories,Scarf,TrendWear,Navy,M,Polyester,18.73,8.75,Spring/Summer 2023,2023-02-01,474,,pending,473
P0662,TrendWear Black Jeans,Bottoms,Jeans,TrendWear,Black,XS,Polyester,82.18,39.45,Fall/Winter 2024,08-Sep-2024,662,,pending,661
P0140,ClassicMode Pink T-Shirt,Tops,T-Shirt,ClassicMode,Pink,L,Polyester,49.99,17.61,Spring/Summer 2023,2023-03-06,140,,ok,139
P0068,	ModaVibe White Mini Dress,Dresses,Mini Dress,ModaVibe,White,XL,Blend,73.99,25.9,Spring/Summer 2024,2024-02-26,68,,check this,67
P0516,ModaVibe Brown Pants,Bottoms,Pants,ModaVibe,Brown,M,Wool,51.65,21.14,Fall/Winter 2023,2023-08-31,516,,ok,515
P0343,TrendWear Yellow Belt,Accessories,  Belt ,TrendWear,Yellow,Small,Polyester,37.49,15.81,Spring/Summer 2023,2023-03-20,343,,pending,342
P0057,UrbanChic Blue Mini Dress,Dresses,Mini Dress,UrbanChic,Blue,L,Polyester,80.34,36.98,Fall/Winter 2024,2024-09-21,57,,pending,56
P0305,ClassicMode Gray Pants,BOTTOMS,Pants,ClassicMode,Gray,Med,Blend,71.46,34.36,Fall/Winter 2023,2023-09-29,305,,,304
P0052,TrendWear Mustard Shorts,Bottoms,Shorts,TrendWear,Mustard,S,Silk,71.11,30.77,Spring/Summer 2024,11-Feb-2024,52,,,51
P0514,TrendWear Pink Jeans,Bottoms,Jeans,TrendWear,Pink,S,Silk,67.9,32.0,Spring/Summer 2023,2023-02-06,514,,ok,513
P0466,StyleCo Gray Hoodie,Activewear,Hoodie,StyleCo,Graay,S,Blend,9999.99,20.46,Spring/Summer 2023,02/28/2023,466,,check this,465
P0531,	TrendWear Mustard Jacket,Outerwear,Jacket,trendwear,Mustard,S,Polyester,129.8,61.73,Fall/Winter 2023,2023-09-26,531,,ok,530
P0306,StyleCo Navy T-Shirt,Tops,T-Shirt,StyleCo,Navy,XL,Blend,41.38,20.25,Spring/Summer 2024,2024-03-08,306,,check this,305
P0435,TrendWear Blue Mini Dress,Dresses,  Mini Dress ,TrendWear,Blue,L,Cotton,81.2,38.89,Fall/Winter 2024,2024-09-09,435,,,434
P0538,ClassicMode Blue Jacket,OUTERWEAR,Jacket,ClassicMode,Blue,S,Polyester,79.66,37.45,Fall/Winter 2023,2023/09/11,538,,check this,537
P0696,StyleCo Black Skirt,Bottoms,Skirt,StyleCo,Black,L,Silk,41.95,20.7,Spring/Summer 2023,2023-03-31,696,,pending,695
P0358,ModaVibe Black Cocktail Dress,Dresses,Cocktail Dress,ModaVibe,Black,XS,Cotton,57.24,25.91,Fall/Winter 2023,14-Sep-2023,358,,check this,357
P0187,StyleCo Red Tank,ACTIVEWEAR,Tank,StyleCo,Red,L,Denim,39.64,16.43,Spring/Summer 2024,2024-03-08,187,,,186
P0556,	StyleCo White Scarf,Accessories,Scarf,StyleCo,White,X-L,Denim,21.69,10.11,Fall/Winter 2024,2024-08-18,556,,,555
P0130,	ClassicMode Green Cocktail Dress,Dresses,Cocktail Dress,ClassicMode,Green,L,,96.1,42.41,Spring/Summer 2023,2023-02-02,130,,pending,129
P0360,TrendWear White Jacket,Outerwear,Jacket,TrendWear,White,XL,Blend,130.75,58.41,Spring/Summer 2023,2023-03-04,360,,ok,359
P0245,StyleCo Beige Blazer,Outerwear,  Blazer ,StyleCo,Beige,M,Polyester,99.23,49.54,Fall/Winter 2024,2024-08-06,245,,ok,244
P0256,StyleCo Green Pants,Bottoms,  Pants ,StyleCo,Green,XL,Denim,53.79,19.35,Spring/Summer 2024,14-Mar-2024,256,,ok,255
P0391,ClassicMode Mustard Skirt,BOTTOMS,Skirt,ClassicMode,Mustard,M,Wool,58.87,26.61,Spring/Summer 2024,2024/02/26,391,,pending,390
P0721,ClassicMode Red Cardigan  ,Outerwear,Cardigan,ClassicMode,Red,M,Wool,100.31,49.7,Spring/Summer 2024,07-Mar-2024,721,,,720
P0155,StyleCo Blue Coat,Outerwear,Coat,StyleCo,Blue,2XL,Blend,126.43,44.88,Spring/Summer 2023,02/20/2023,155,,check this,154
P0372,ClassicMode Blue Skirt,BOTTOMS,Skirt,ClassicMode,Blue,M,Cotton,62.91,25.87,Fall/Winter 2024,2024-09-05,372,,ok,371
P0486,TrendWear Pink Scarf,Accessories,Scarf,TrendWear,Pink,L,Polyester,35.917656181662394,18.05,Fall/Winter 2024,2024-08-23,814,,,813
P0583,UrbanChic White Mini Dress,DRESSES,Mini Dress,UrbanChic,Withe,L,Blend,79.91,30.95,Spring/Summer 2023,2023-02-28,583,,check this,582
P0775,ModaVibe Navy Pants,Bottoms,Pants,modavibe,Navy,L,Polyester,57.51,26.91,Spring/Summer 2023,2023-02-15,775,,check this,774
P0159,	ModaVibe Mustard Pants,Bottoms,Pants,ModaVibe,Mustard,XS,Denim,73.29,25.8,Spring/Summer 2024,2024-02-06,159,,pending,158
P0771,StyleCo Purple Pants,Bottoms,Pants,StyleCo,Purple,M,Silk,72.42,29.13,Spring/Summer 2023,2023-03-31,771,,pending,770
P0272,UrbanChic Purple Hat,Accessories,Hat,urbanchic,Purple,M,,32.71,13.98,Fall/Winter 2024,2024-08-09,272,,,271
P0485,TrendWear Blue Belt,Accessories,Belt,TrendWear,Blue,XS,Wool,30.64,11.95,Spring/Summer 2023,2023-02-16,485,,ok,484
P0147,TrendWear Black Coat  ,Outerwear,Coat,TrendWear,Black,XS,Wool,112.82,45.96,Fall/Winter 2023,2023-08-06,147,,pending,146
P0718,StyleCo Pink Maxi Dress,Dresses,Maxi Dress,StyleCo,Pink,L,Blend,85.28,30.91,Fall/Winter 2024,09/03/2024,718,,ok,717
P0395,UrbanChic Neon Pink Jacket,Outerwear,Jacket,UrbanChic,Neon Pink,s,Blend,120.52,42.59,Spring/Summer 2023,2023-03-24,395,,,394
P0419,TrendWear Gray Coat,OUTERWEAR,Coat,TrendWear,Gray,Sml,Wool,120.57,57.18,Fall/Winter 2023,2023-08-10,419,,ok,418
P0577,UrbanChic Red Leggings,Activewear,Leggings,UrbanChic,Red,S,Silk,35.6,14.6,Spring/Summer 2024,2024/02/12,577,,ok,576
P0157,ModaVibe Neon Green Midi Dress,DRESSES,Midi Dress,ModaVibe,Neon Green,XS,Silk,54.46593545058541,26.33,Spring/Summer 2024,2024-03-25,807,,ok,806
P0681,TrendWear Blue Scarf,Accessories,  Scarf ,TrendWear,Blue,M,Denim,17.71,8.46,Fall/Winter 2024,2024-08-29,681,,check this,680
P0589,StyleCo Navy Cocktail Dress,DRESSES,Cocktail Dress,StyleCo,Navy,L,Denim,50.23,22.13,Spring/Summer 2023,2023-03-25,589,,pending,588
P0291,StyleCo Navy Sweater,Tops,Sweater,styleco,Navy,M,Wool,30.31,12.09,Fall/Winter 2023,03-Sep-2023,291,,ok,290
P0412,ClassicMode Red Maxi Dress,Dresses,Maxi Dress,ClassicMode,Red,M,Polyester,50.83,24.12,Fall/Winter 2023,2023-08-28,412,,ok,411
P0631,  ClassicMode Gray Maxi Dress,Dresses,  Maxi Dress ,ClassicMode,Gray,L,Denim,56.93,26.3,Fall/Winter 2023,2023-09-04,631,,,630
P0214,StyleCo Black Tank Top,Tops,Tank Top,StyleCo,Black,S,Blend,40.12,16.37,Spring/Summer 2024,07-Feb-2024,214,,pending,213
P0359,StyleCo Gray Scarf,Accessories,Scarf,StyleCo,Gray,M,Wool,25.04,10.55,Fall/Winter 2024,2024-08-25,359,,check this,358
P0181,"ClassicMode Red Bag
",Accessories,Bag,ClassicMode,Red,S,Wool,19.4,8.03,Fall/Winter 2024,2024-09-16,181,,,180
P0381,ClassicMode Navy Sports Bra,ACTIVEWEAR,Sports Bra,ClassicMode,Navy,L,Denim,57.96,25.79,Spring/Summer 2024,2024-02-19,381,,ok,380
P0100,UrbanChic Red Midi Dress,Dresses,Midi Dress,UrbanChic,Red,XS,Blend,91.28,41.55,Spring/Summer 2024,2024-02-18,100,,check this,99
P0136,TrendWear Gray Bag,Accessories,Bag,TrendWear,Gray,XS,Denim,27.19,10.87,Fall/Winter 2024,2024-09-04,136,,,135
P0177,ClassicMode Purple Maxi Dress,Dresses,Maxi Dress,ClassicMode,Purple,L,Polyester,92.26,36.75,Fall/Winter 2024,2024-08-05,177,,,176
P0505,ModaVibe Black Scarf,Accessories,  Scarf ,ModaVibe,Black,S,Silk,29.38,12.99,Spring/Summer 2023,2023/02/22,505,,,504
P0560,UrbanChic White Blouse  ,Tops,Blouse,urbanchic,N/A,L,Blend,27.38,11.65,Spring/Summer 2024,2024-02-09,560,,pending,559
P0597,	ModaVibe Beige Maxi Dress,Dresses,Maxi Dress,ModaVibe,Beige,S,Silk,94.14,44.79,Spring/Summer 2023,2023-03-08,597,,ok,596
P0385,TrendWear Pink Cardigan,Outerwear,Cardigan,TRENDWEAR,Pink,M,Silk,85.7,31.98,Spring/Summer 2024,2024-02-16,812,,,811
P0040,UrbanChic Purple Maxi Dress,Dresses,Maxi Dress,UrbanChic,Purple,M,Unknown,75.88,32.28,Spring/Summer 2023,2023-02-04,40,,,39
P0341,StyleCo Navy Jacket,Outerwear,Jacket,StyleCo,Navy,XL,,124.39,57.05,Fall/Winter 2023,2023-09-21,341,,,340
P0003,ModaVibe Purple Maxi Dress,Dresses,Maxi Dress,ModaVibe,Purple,M,Polyester,79.29,34.23,Fall/Winter 2023,2023/09/15,3,,,2
P0452,  ClassicMode Beige Jacket,Outerwear,Jacket,ClassicMode,Beige,xl,Denim,93.87,39.89,Fall/Winter 2024,2024-09-02,452,,,451
P0069,ClassicMode Black Skirt,Bottoms,Skirt,ClassicMode,Black,S,Denim,57.94,26.15,Spring/Summer 2024,2024-03-01,69,,ok,68
P0209,  StyleCo Navy Shorts,BOTTOMS,Shorts,StyleCo,Navy,m,Denim,64.64,26.35,Spring/Summer 2023,2023-03-12,209,,,208
P0609,StyleCo Blue Blazer,Outerwear,Blazer,StyleCo,Blue,XS,Wool,98.16,45.96,Fall/Winter 2024,2024-08-25,609,,,608
P0421,StyleCo Brown Sweater,Tops,Sweater,styleco,Brown,s,Blend,38.94,15.25,Spring/Summer 2023,2023-02-26,421,,ok,420
P0254,UrbanChic White Leggings,Activewear,Leggings,UrbanChic,White,S,Blend,47.57,23.76,Spring/Summer 2024,2024-03-17,254,,,253
P0340,StyleCo Orange Shorts,Bottoms,Shorts,StyleCo,Orange,XS,Denim,50.31,22.69,Fall/Winter 2023,2023/08/04,340,,pending,339
P0410,UrbanChic Mustard T-Shirt,Tops,T-Shirt,UrbanChic,Mustard,M,Denim,32.58,15.22,Fall/Winter 2023,2023-09-04,410,,ok,409
P0112,StyleCo Black Midi Dress,Dresses,Midi Dress,StyleCo,,XS,Denim,74.52,30.73,Fall/Winter 2023,2023-08-08,112,,ok,111
P0225,UrbanChic Beige Cocktail Dress,DRESSES,Cocktail Dress,UrbanChic,Beige,M,Blend,89.49,42.75,Spring/Summer 2023,2023-03-18,225,,,224
P0545,UrbanChic Brown Cardigan  ,Outerwear,Cardigan,UrbanChic,Brown,XL,Blend,68.43,29.06,Fall/Winter 2023,2023-09-16,545,,ok,544
P0074,TrendWear Red Hoodie,Activewear,Hoodie,trendwear,Red,M,Cotton,65.99,28.22,Fall/Winter 2023,2023-09-21,74,,,73
P0048,ModaVibe Beige T-Shirt,Tops,  T-Shirt ,modavibe,Beige,S,Polyester,43.07,21.14,Spring/Summer 2024,2024-03-31,48,,ok,47
P0639,TrendWear Green T-Shirt,Tops,T-Shirt,TrendWear,Green,XL,Blend,37.12,16.42,Spring/Summer 2024,03-Mar-2024,639,,pending,638
P0114,UrbanChic Beige Cocktail Dress,Dresses,  Cocktail Dress ,UrbanChic,Beige,M,Polyester,95.43,34.82,Spring/Summer 2023,2023-03-12,114,,,113
P0097,ClassicMode Blue Sweater,TOPS,Sweater,ClassicMode,Blue,XS,Polyester,44.97,17.55,Fall/Winter 2024,2024-09-22,97,,check this,96
P0738,ClassicMode Black Sports Bra,Activewear,Sports Bra,ClassicMode,Black,XXL,Polyester,66.1,32.42,Fall/Winter 2024,2024-09-13,738,,pending,737
P0215,UrbanChic Navy Mini Dress,Dresses,Mini Dress,UrbanChic,Nawy,S,Blend,80.01,39.01,Spring/Summer 2023,2023-03-10,215,,,214
P0570,ModaVibe Red Midi Dress,Dresses,Midi Dress,ModaVibe,Red,L,Cotton,82.08,32.36,Fall/Winter 2023,2023/08/23,570,,check this,569
P0124,UrbanChic Black Cocktail Dress,DRESSES,Cocktail Dress,UrbanChic,Black,XS,Cotton,68.17,32.19,Fall/Winter 2023,2023-09-07,124,,check this,123
P0107,StyleCo White Midi Dress,DRESSES,Midi Dress,StyleCo,White,M,Cotton,57.33,21.61,Fall/Winter 2023,2023-08-19,107,,pending,106
P0596,ClassicMode Red Scarf  ,Accessories,Scarf,ClassicMode,Red,M,Silk,29.29,12.47,Fall/Winter 2024,2024-09-12,596,,,595
P0018,ModaVibe Neon Pink Hoodie,Activewear,Hoodie,ModaVibe,Neon Pink,XL,Denim,45.24,22.59,Spring/Summer 2023,2023-02-25,18,,,17
P0743,ModaVibe Blue T-Shirt,Tops,T-Shirt,ModaVibe,Blue,S,Cotton,51.65,23.96,Spring/Summer 2024,2024-03-31,743,,,742
P0099,UrbanChic Beige Cocktail Dress,Dresses,Cocktail Dress,UrbanChic,Beige,L,Polyester,89.75,33.86,Spring/Summer 2023,2023-03-04,99,,ok,98
P0323,StyleCo Navy Jacket,Outerwear,Jacket,StyleCo,Navy,M,N/A,119.73,51.62,Fall/Winter 2024,2024-08-23,323,,,322
P0383,  ModaVibe Red Sports Bra,Activewear,Sports Bra,ModaVibe,Red,XL,Wool,59.13,20.93,Fall/Winter 2023,2023-09-13,383,,ok,382
P0366,StyleCo White Midi Dress,Dresses,  Midi Dress ,StyleCo,White,S,Denim,57.57,20.81,Spring/Summer 2023,2023-02-28,366,,check this,365
P0511,StyleCo Red Sweater,Tops,Sweater,StyleCo,Red,L,Wool,35.63,15.08,Spring/Summer 2024,2024/03/22,511,,,510
